bromoacetonitrile,bromomalonate,diethyl_thiobarbituric_acid,dimethyl_nitrosoaniline,dimethylisoxazole,ethyl_vinyl_ether,glycidyl_propargyl_ether,hexadienal,indole,phenylboronic_acid,phenylhydrazine,phenylurazole,thiadiazole,tosyl_isocyanide,vinyl_pyrrolidinone,base,acid,pyrylium,rose_bengal,rubypy,prediction
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.549418233
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.023629199
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1.80E-01
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.568830937
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.40039671
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.088254907
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.193031206
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.368861076
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.126180361
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.579451516
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.026368215
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.761368076
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.85E-03
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.76E-03
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.631087149
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.597936114
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.810950587
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.691637451
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.653070316
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.631832307
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.433603746
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.598492071
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.707983926
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.335105553
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.133126681
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.695357179
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.006856923
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.680824459
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.054873313
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.001159788
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.742972607
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.048725924
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.53019499
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.930802633
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.82534608
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.539176549
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.849485119
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.60E-02
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.311958751
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.054032287
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,3.01E-05
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.28636044
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7.01E-02
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1.05E-03
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.02432433
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.08912977
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0.912181991
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.027418726
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.16E-03
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.635406877
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.742074574
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.16E-03
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.639845322
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.684799771
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.194321595
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.707576995
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.005610563
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.853678117
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.112615763
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.003708033
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.040592884
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.581908924
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.717021277
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.063718966
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.63E-02
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.669432178
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0.012331288
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.158650463
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.010846244
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.035845542
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.532886289
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.357052757
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.097137429
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.47102745
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.137089214
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.077215793
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.572333502
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142404988
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,6.75E-03
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.534732292
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.098568998
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.56E-03
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.18E-02
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.102541448
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2.68E-02
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.916236194
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.635483553
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.98E-02
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.926129951
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.624855181
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,7.00E-03
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.09339558
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0.073676465
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.319835453
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.081520317
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.155002957
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.327105821
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.093886875
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.48525567
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.355397675
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.841460911
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.634360666
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.07635207
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.010274274
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.058439605
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.24592105
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.803865607
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06676616
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.117636478
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.811512694
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.568798522
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.2214494
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.948099636
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.075839885
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.191985786
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.889462526
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0.412789827
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.398599762
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.360675882
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.199077722
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.320191386
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.028960624
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.569371901
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.802567944
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.593064338
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.474527479
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.588959778
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.50884034
